protein	./study/MSdata/20250101_STUDY_AB_plate1_A6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_A7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_A8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_A9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_A10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_A11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_A12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_B12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_C12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_D12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_E12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_F12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_G12.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H1.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H2.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H3.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H4.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H5.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H6.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H7.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H8.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H9.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H10.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H11.mzML	./study/MSdata/20250101_STUDY_AB_plate1_H12.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A1.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A2.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A3.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A4.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A5.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A6.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A7.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A8.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A9.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A10.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A11.mzML	./study/MSdata/20250101_STUDY_AB_plate2_A12.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B1.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B2.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B3.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B4.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B5.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B6.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B7.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B8.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B9.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B10.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B11.mzML	./study/MSdata/20250101_STUDY_AB_plate2_B12.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C1.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C2.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C3.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C4.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C5.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C6.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C7.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C8.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C9.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C10.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C11.mzML	./study/MSdata/20250101_STUDY_AB_plate2_C12.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D1.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D2.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D3.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D4.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D5.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D6.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D7.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D8.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D9.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D10.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D11.mzML	./study/MSdata/20250101_STUDY_AB_plate2_D12.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E1.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E2.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E3.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E4.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E5.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E6.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E7.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E8.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E9.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E10.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E11.mzML	./study/MSdata/20250101_STUDY_AB_plate2_E12.mzML	./study/MSdata/20250101_STUDY_AB_plate2_F1.mzML	./study/MSdata/20250101_STUDY_AB_plate2_F2.mzML
P01877		12937485507.773685	12633549929.360773		29886702268.23361	13566352551.290264	11705037065.526459			5672051219.772996	3727203552.940032		2810980182.909671	8144462234.738512	8721745806.334906		9773243106.968557			2526666276.249602	7581511752.934234				7706611070.872007	4028677606.4165177	4105141870.6485925		2416413490.1566024		5771640051.098442	38023156972.57159		5526724915.876716		2487154113.105974	7524986675.067075		20167021769.652336	4081758278.218233	6956321483.641751	11487662112.881657	11881428264.794998		3017191335.9386497		5444199086.627151		5360378236.091508	7020468792.521396		4548433375.861341		23648891285.70285			4687385578.630753	1635958214.843435	11158105435.06507	2842613115.335957	14712163715.20812			10200367060.747149	12582818353.383663	5043786453.075089	11959816790.50207	8320604177.413775		4292927592.592696	1251210393.316325		4052326853.6661634		8151680966.408992	5288917950.772599	13069603694.815294	2163837556.34694	7252561485.853543	28097086563.10758		20323814833.325493	21038834431.92237	15643137023.737183				1904851921.8117776	2270336208.590889	10887433827.420673	11771801875.20918		18147493471.411644	11651019474.219738	11530918621.150337			1904957874.6945746	12888661855.975004	2835460060.808145	6216612633.529109	14664599948.822996	5492347058.176779	17195004515.705433	7178487218.523744	2598949452.510251		9026321765.552114		6022904423.07797		4233306408.7230043	4891516198.158794	3647275801.4323277	12583385788.9194			10192934590.525234	38576060583.82268	11745795610.883698		3203932306.260926		4740908942.047321	3674631529.840135	12718755124.419498	3592507620.754079		14515140019.899017	4677733727.359055	2279518264.394349	5529703544.748572	13696092750.696243	26689985961.702797	15499268416.712135	14823529805.192204		2735395873.485712	2208946931.9293723	22596019562.953213		3021097327.288525	10734187051.433935		8279141038.863935	3222999841.7178555		5816026500.790376		4037451150.816211	10358129629.645754	39746880334.133514	10097119742.145905
P01880		47765683.63741523	50656466.426486455	19117357.95063851	27640383.859176215	24575924.86523346	59175708.73966413	53783947.19699963	41112832.54315571		151004704.11021405	217643903.5378285	12918085.573413758	41782583.47349762		111660141.15302399	16963580.995819964	71424088.53876372			18387309.757910866	4130161.6407371773	10773913.683589062	83473071.94490819	159202927.96418884	44490638.595414415	39539669.126515724	91993385.90462293	81172456.64753763	94375332.63147096		195483528.35385126		101702310.0795853	35563674.81209269				13269023.036445208	29707717.858291645	182557588.32964823	25683109.207771927	74178523.95580195		20702537.90716276	72540516.59058164	73681699.2888061	111459248.27704541	20683827.116180137	73667639.82409625	3102380.2972741397	69755162.8844313	16161185.881297702	185778384.77611575	212539000.56713346	15757442.689432004	74047026.33117886	56356233.02010058	313518640.4681672	37686475.41685232		11395729.34708078			33577583.7570151	7383423.383197076	48806418.209412776	30074373.075168952	87510291.51624507		41249723.761308	15621989.570187787	120663061.36083499		31011852.824561846	21664773.66737892			35400304.78243265	18472086.232270002	91914024.08535765	30112147.702768408	48851136.576676115	30896245.117583446	23118819.02393816			48156272.95786666	1019127.644151278		67168327.20068686	114917504.19350356	39274285.442673825	68031228.85886203	32995468.374417014	926857.6576885835		73172340.32342404	92941555.04312858	18041277.0969452	56998227.64781619	106652555.04403298	280633456.62713885	315663075.8573716				59187653.73485213	72423287.6374746	7295033.764343335	15546282.138353186		18178374.47379842	37533017.67049492	28753970.644658055		10898214.08660815	37875918.98523283	159018232.83945683	19448236.311490588	92476161.39252727			21014739.08066783	85113628.60771382		385341828.64452887			69160434.57692553	37782562.63763775		48638210.42389313		106557141.83499391	19997780.078798696	37464755.87849892	27829312.910899412			78185023.50320275		15355282.415923817	26387735.628869917	24040331.32294553	193990245.47104993				24391680.387934245	19978401.402049016	16823276.041118298	
P01889	4629266.501496043	4623687.092451715	3457924.557150443	1601178.1059366558	4955392.754706515	4261065.181725173	4068928.4209152195		3012888.4275710797	1822429.5393268133	7879280.015176432	4845439.743631287	2294116.6423640796		2916348.053850369	5549085.542671425	9599819.424304351	1681246.0521747267	565574.0744761981		1536832.5709446783	4558299.8844749015	4294291.599618464	1990963.6403124111	6185879.748126655	4224250.222377703	3357016.2768120593	689711.1372083809	3124219.6348100994		2476902.711117644								3758539.2768580834	937950.9734364663	1463772.5489980995			1934377.228827302	5785990.2565469835	7174653.824555163		1435789.5835754536	723809.0526457715	903038.5618803046	1734474.525879022		5867853.030263454	3352077.4540664274		1476234.138020342	4022912.101540378	11108942.556194764	1626036.6320330056	3749813.250171206			2095097.6899181663	1794656.384872928	3417477.5598679315		809130.7541489383	2251696.4461913793	718299.9919508633	2961934.932181568	11024900.371083925	4269450.293734565	2541539.8128689625	1088557.476141302		739959.0232343226		3731128.9405508544	14336441.277987832	2673371.7720284844		2515222.116487887	2189826.3101350986		2945872.3642533273	1311671.8428771459	1242389.8208564941	14475461.352048293		3437434.165589397		2471051.3373626275	2637632.280084269	6905751.073387756	4834798.601498909	2394528.6516803885		7963596.219567135	2549856.3898278926	1257633.3849692626	6316508.634176084	1479389.6552234367	1029303.0274288193		12376633.799473913	5561293.003815102	27805479.649572164	5366518.237159332	13573441.244800605	1152555.3772662475	1631372.144843782	2373979.861153516		2114469.295690839		1600974.240118113				10404004.803011747	1553793.3375733623		4230043.942292838	10803847.174422666	6706333.40231883	1525851.5826542473	1566011.4354442814	1688226.8430418277	4158859.1330518783	2954653.3351395875		1638165.376643465	19133923.838382725		1106804.7916457646	4483464.370500331	3120161.9716631523		14684342.564781673	773971.8160832851	2315977.2884172634	1000278.1751530251	931120.1020654934	2289193.9825976146		9778637.143442562	2739883.6007577893	4830357.908378784	2091443.0332250725		2854498.852505727	2982130.318636233	1675472.6115451027
P02042		4031373320.8514967	2859508934.400371	653939408.1960108	1778777259.0812714	342507184.64344126	492380113.3768382		556145036.595838	858973935.4284124		313975068.2153276		1848818414.001575			1563927306.150606	2510332935.7245607	2721465425.9584184	1931017151.958815	1716727032.0453334	1637537233.303609		582856832.8824642		554142720.645662		1231128771.5255344		2192956182.65496	948234399.8651823	1776481630.6679113			3088792651.66497	2781282568.0733614	823887022.3121384		689694020.5166339	442442208.103573	1134019261.5668714	365726854.1117619		1202310413.2801952		304621444.58691597	1253281250.5340633	4833518632.573285	1091400439.6553905	805208739.9201691		1279819781.3584936	677829386.0292205	3129106807.254076	428129033.83856815	1062033956.7205966	504820259.95648396	1561238145.9066749	1768057116.2184932	2118328142.481964		576080763.1921551			1016483639.3145995	348084609.8449013	1673715196.2737806	1288308205.963886	484957805.8749836	275451321.46376544			1097041372.3045907	604198396.8386341	586692379.7466197			310630872.1689597		567863935.7394928	419290167.7356596	377930404.6213555	1764504302.9709187	1206178527.966853	1995221286.3704095	569255151.9121445	490707587.3568882	1137290556.0767446	766309890.4264452	3144906573.486088		4169815946.6374283	525705336.89359033	2818454616.081171	2742196874.7693853	1297240472.9998972				1035560715.698072	331962313.69620734		1572587328.6133676	465840796.90225595	396961215.2476206		1202059712.272714	816439978.2368755	330887192.7494941		2134222723.0750828	1059116473.309026		267400688.71175188	1838895028.9366052	911107196.1081195	2624751204.1897855	1504679619.8770936		1586546939.9915178	1007399950.0716803	384580134.76662165		1449062652.6604023		668164570.4017048	1092170404.5758169		1778432315.723243	627375770.5857885	854903605.2328862	1518855792.0117977	1109719870.9045196	1568769544.2123387	934648673.3426654	1084825768.2234027		661954493.7335569		812417105.3265449	444673449.90753007	814108826.0451366	906766191.3269813		1341558920.2955763		1003657713.499628	5119574884.860827	3343452128.3972764	317640099.05317396		377714397.84167427	1085762586.9860313
P02144	12032.3057420986	14643.391922360035		17817.790275084957	9875.473769228889	6802.991734422196		8789.348152515831			12676.983018975143	11899.60124028056	10840.067448840986			8353.918438578467		20978.48853567741	9602.01322822771		13113.647012686382		6647.442155975902			14507.684418974335		15455.528641153403	11382.402481319923	17728.12532768528				95978.71198750853	20005.972748465894	13572.162959597035		12717.430389787865		9803.173920830772		10361.617422688883	13758.8715637418	8336.541460524464	51568.42789227671	14756.798485960418	12652.52880016938		6835.458915425417			15689.932208473178	8543.264126125005	20859.350722665713	10137.679255329289	11747.764959244698	18972.300176959594	11905.88091740466			25415.413751114815		12055.385902222977		14003.959484881461	26244.63527738421	8547.399031156754			13138.568369808769	7187.352304084263		8575.418721089141	13316.222089687912	43686.99688647954	17044.912417329964	12268.969672923862	15143.085913891064	12966.827685476617		11531.006452172713	10488.696442827446	15694.921751096379	43855.440859283764	8717.538012685858	11965.117433381149	7316.432032832965	12958.058592684476	10815.517002329942		11979.323199164071	8996.172418006206	8775.444665246556		15622.258548123766	8253.044703292742	9668.821220142585		11565.809471985773	11831.348063766673	9926.91777336501		7789.3544619373	9999.198220462025	12536.4151609105	12950.505801562596		11259.541009774028	13598.673267520197	15233.405372810588			10640.500024535488			20564.12350622949	9844.260368938641	10159.484213596095	10439.616076275324		21869.312613756032		14904.729921440488			16867.924963342557	21261.384902304882	8752.201567877268	15843.316233192003		141703.29901255888	14139.113622733734	10211.757571209455	17548.355262113364	8843.677604598064	10997.013620791204	14756.973341632443		36561.275507742095	9801.158767932298	16362.504889233363	14444.556201363783	17386.047293966938	13180.828284755222	11050.38814974389		12756.986398652773	8138.155575321257	21411.35049025356		17061.066125194357	11914.998125640763	
P02452		97259.62275158329	92804.69305233723	67401.97131249474	122105.69523673043			67173.28151293841	145359.3135766304	89330.91311526952	286981.9197210519	85912.42830247601	212475.42735953067			515431.3404327127	137247.7425040842		158853.4159420929			131193.7011151966	237614.7430196252	206437.59006030663	191793.89145557495	73294.40408041452		99438.3859275123	163103.66644203186		254191.23005246947	82880.10455336585			267715.9999930129	109897.84194226968	320802.1982204291	262523.07418539166	82345.37094796846		49024.135356926425	154584.88293286914	137992.20576421786		268734.2152793597	176543.87220851294	188123.61223787785	103227.06736183821	153390.34689716558	186870.91417246478	244035.01656734207	146710.08871738415	226893.30018563283	79126.68543048073	180593.90329297943		147324.49426296088	120645.55013862366	158395.35151531547	53340.85859445951	83764.45910043674	227407.8243382876	295648.15152836556	98635.18370681327	414616.71578030975		120915.67670722691	649235.5803128757	80737.56470409111			156939.7689393653	141953.312716345	130885.5029272139		51835.403037266	58819.26266209561	251058.82963664836		94511.86231921313	121252.84502177473		93109.30953701024	108232.76411994986	115113.25559735572	104863.35101029194		103004.7136797952	99801.47737340664	426299.7827084339					96291.87056311665		74137.91944880989	153357.80093474322	174259.31204034202			193109.1167067523		157089.02221553313	231720.12916936463		69262.50411602168		157670.4785797982		253621.41254005043	119971.21680155757		64931.184144518746	69751.79584366317	89089.78077993703	96595.45963183133	186488.7389141248		174068.5621467181	69415.5309906016	146025.30438114176			140738.08633531135	211369.28800252336		83176.98205546771	169361.27014564685	102348.55838663886	91558.53200467332		89092.07019626719	398874.47883366083				177832.3745306248			139504.44607616047	56849.52563422798	140139.70576912348	127757.20412003189		114631.1689615024	216960.26900707604	62320.91171628387	176549.0492713515		100269.48764333897	244026.08372617722	108548.61827695848
P02461	17043.999789488185	37113.09686797304	24517.43313909837		11846.317676953851	25536.39110816867				27599.264955540522		32036.98912767682		21728.942460793576	17936.643147104638	5826.971825942346	18296.53189775156			12928.289852534643	19354.31807422243	25645.993287058078	8564.40621987759	51113.05566634218	39910.012634998166		30498.872052378785	50083.64605955284	33015.02624853823	25133.70165428199				23039.91848252796	23513.414976210326		53729.51346336206	23299.1991192054	39495.13338088747	57322.92399604116		21116.140783346258	35887.03844700048					15771.60436666382	8464.527164780335	17207.642704448695	24140.921215586513	50174.38293456776				15786.111994263378		21635.931245916614	13852.309732442112	17700.342348712347	12311.334842049018	40989.61144981075	15746.236805396762		22990.093428983255	23231.685250054237	20051.7294943714	37629.35690612389	18850.963151095162				21446.158422391116	35130.13772830149	14188.3748508022	36242.71576494701	14164.781423367638	18178.520494732635	25038.436252910557	24959.512749295885		23974.704475553615				52814.25314097925	40107.86660674129	24500.81542493148		38164.142184830715	35963.70519657862	25393.231700198776		46188.71820138007	33509.99888743798	28854.873117037572	21211.65458478137	12328.268930112305		37444.32065187456		36533.2643494829		24730.189306108783	25470.344917461487			53621.75528322065			24494.555524649877				41160.583651753084			16329.83046796085				21574.71177668853	26993.811324692997			18815.044411403116	17078.209454792486	16528.0043754515	13803.667468914959	22228.37671146552	35629.76229294508	18789.679771033923	41364.20723397584	28521.541508580318	42783.09711043567		38509.22609683237	28011.374637472927	25119.08140798328	20272.827518663726	20284.35403094846	28049.922264733035	17191.314057520292	79730.9541605645	21942.250950304006	97197.16126915242	22982.07065756977	37489.7571348585		34769.64136219134	19841.765091173813	35596.41143112469	58032.51471444931
P02533					233833.34584992318	208394.91813470414	113701.61847897468	216269.58141871373	188571.6891644868	270122.96252420894		317235.80283907446				354349.2686285894	127659.27712285	328274.8970325992	218596.56789038432				254440.07655552836			142824.90212872453	256703.5512202562	206412.99221880324	234954.3986510484	342151.8787753572	232591.1127290492	379951.3661160902		194416.32399550398	333076.65637418727		239296.6422713424		341282.2123863048	256041.2567377173		120219.136956443		316392.2366879386	81768.81007111752	176721.4960413869	79044.81791280342	1415968.0140276996		312848.7842952153	213764.3541314063	200149.9303520264		361950.55947713024	214588.3395062107		178419.98282095074	250306.6340860871		342334.2243462257		228628.0391497		357561.5566714309	240790.4281665625		196232.8062223063			301001.9482903754		181307.34068773265	389015.41906967945		252277.59464612984		163218.20883160553		636382.9191513746		222248.49398385658		307718.30964943604		237629.52413601644	255471.84787827675	143626.81883957467	216641.02970980402	198658.86166833085			298877.2842469669	343908.7775066299	253555.57037828158	425179.332320235	289060.5478350792	408238.1369571069	290781.16135175014	426012.0817785773	144653.57283583615	324992.9860773639	395709.94168979797	267486.06940685894	5415906.534890326	284253.4880043874	189470.07605781488	261572.08520578186	113920.31499385627	192933.6120658699	222676.4263534114				293583.2607526019		229421.34143438863		131335.66075981647	262667.84883510874	95882.55367630096	188817.1655133287		455641.2248037629	457681.25767694134	161853.70058545622	153181.65797157146	385366.0775429922	380051.46396903985	322993.91517525027		177255.46480801218	208855.25762925963	295276.9183719551				221480.28707077712	186906.74087878788	260368.30650632564					348159.19212874724			261807.69295428362			176456.28160092147	240475.475148568		137964.394499253
P02538	305454.95715038455	306369.391524912	191597.8521618911		383685.9122056234	225388.28324943938		242998.33910849047	270420.609320467	323249.3750860031	72990.84653358074	786832.5820720791	105787.33145579242			223395.02290443974	326926.6205787354	817410.0391784471	344783.7695030187	349907.1514035563	725042.8223598595	493366.45782366686	345424.34835055267	499759.95453244605		135830.94222562143		128037.9413651806					162669.95007819828	603585.3390622268	689230.3077192673	351588.11175619584	508336.83963927766		341679.95127078757	311497.55480718636		39078.292617130384	278398.5153848889	480149.808382848		77205.90063255953		280736.6472933442		264742.23066416336	197804.75409294612	156315.03080518753		2535972.9059152724		84468.57042741726		273163.32458520797	207174.94821674156	662408.7890004527		271125.1166722587	120985.11083033535	1202273.9953327598	232743.37628686073		418592.27368632		195387.32092942318	240752.54837669252		147819.98605518934	1080767.5251348384		1495618.0231300648	278696.4378495417				66350.07803567067		404073.02581956994	1256883.3203385107	6392118.163006083		373849.0664872084	493029.3511949986		8866868.898214895	321899.60858363536		1431784.3470437247	364339.0686273429	214742.16083485418	1014803.0471351098	611049.6567936396	501592.1760327194	202283.95127061877	406540.47682701575		369949.60248464864	505729.9113936795	1127762.5945974032	7501851.813397769	251710.45052559557	144219.14949053834		173636.21006760222	123459.40479209837			282430.9244932864	262023.4201309941		296088.8471798729	371794.18190699845	294826.3761599956	263044.2074548377			211698.61393357927	329635.70667415607	646506.4426865559	530083.3145055765	259912.60631752288	564721.3468835244	428949.7777977303	419568.518178472	588145.4458988612	401595.9113019034	120182.59002727896	222244.96806615495	491166.71515348007	301518.1292329753	379387.2958273268	567145.5290074269	171610.09205190098			80476.28527617594	271152.7185181151			538924.7618935445	234001.581128018	395789.46962930326	389172.7562344428	67013.9978342277			463215.91690375505		207294.12918985577
P02549		379498.23998673237	162488.90508839343	335250.54463078367	369365.7906778794		206843.45017158936	163538.50719993783	112746.02348771595	350260.095170373	98095.24925174162		314089.01018643286				176097.73098856985	110986.08070517343	237595.785514316	351227.90569631744	288248.44847568625	240418.54079627022		430449.9823110701	314249.70166879095		263981.72732969915	385191.46646413446	388277.2086859789	367070.48537072586			195908.7183763474	956700.6335940812	731182.5177339994	382426.317104657	211069.77357014408	135185.10214017035				175087.81968989994	123968.08635695193	204456.6106440921	97583.46581122752		360134.60377909534	681076.3138800341	385174.5021142646		253327.38893570137	206998.03780310295		227830.38754607443	272357.2229735901	206598.07107665285	483789.9573691485	190886.3894982648	378935.4614774443	485470.4226125969			250537.86243448965	259258.48790984767	247879.3114071627	198583.34467312522	391588.2958860175		230926.1320036973	139329.8533310047	406255.49241247395	390279.0572412403	352069.09719051886		128298.28258925442	278183.6976609127			166305.82280426007		165357.25452200958	175102.6435018292	512198.52419779095	138039.70717460508	245645.8290003616	450392.01489828055	263664.03543361486	313897.4237150415	336505.2637142445	438084.5428200125	374422.86268255406	724855.5279793973	282819.81675628497	176050.91391678058		362302.10921620845	373612.8217480006		215029.8226143057	154683.96027119196	212759.49367033553	334093.936204909	470301.0801297399		148129.59393104707		306495.6069081465	287662.1810776581	145870.90913363989	369496.3277912049	256417.27347374932	351667.24134001444		127620.27652548083				133378.5740886502			184100.64975074521	390640.4131291712	177378.5384941988	226735.7087980164	305439.2563029679	344114.71629601985				103058.01789081257			366224.4437700155		211823.72706404174	210681.02497764883		185397.1848140659	238310.34772917916	255458.98199681359			357053.7408265	240038.720548486	246563.2410418965		55699.16011804716	558420.1109180145	237577.42055063476	244131.49830450656	233709.41162812596	122000.52941601242	238664.85507752845
